Canonical_Smiles,Inhibition 1,Inhibition 2,Inhibition 3
CC(=O)OC(C)(C)C1CC=C(C)CC1,22.6582,7.0087,19.4384
C/C=C(C)/C=C/C=C(C)C,17.4076,11.9824,19.748
OCCOCCOCCOCCO,0.9011,0.4679,19.4745
O=C(O)CCC(=O)O,0.2728,2.4582,3.7631
c1ccc(N=NNc2ccccc2)cc1,7.5924,12.3977,15.6392
C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,79.8455,85.7069,83.0062
CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC,45.0235,37.8831,38.7462
COc1c2ccoc2cc2oc(=O)ccc12,39.2634,32.1617,50.4851
CC1=CCC(=C(C)C)CC1,28.2489,20.0908,33.0691
CCOP(=S)(OCC)Oc1cnc2ccccc2n1,58.1031,57.4089,70.3522
O=C/C=C/c1ccccc1,2.9991,0.6789,5.0899
NNC(=S)NN,5.3132,8.5579,24.6339
S=c1[nH]c2ccccc2[nH]1,48.208,47.7977,63.4895
COC(=O)CCSCCC(=O)OC,1.796,3.3404,2.1809
CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,6.4948,0.5045,7.5717
CC(=O)CC(=O)Nc1ccccc1,1.4555,10.4809,15.2509
CC1CCC2CC1C2(C)C,8.1281,8.0285,13.8644
Clc1nc(Cl)nc(Cl)n1,5.5034,2.6382,6.8285
CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1,48.8394,27.3495,28.3864
CCCCCNCCCCC,1.7706,0.1173,1.7098
Nc1ccc2cc3ccccc3cc2c1,33.8021,19.6422,44.1178
Fc1ccc(Br)cc1,0.8623,4.2252,1.0619
CSc1ccc(Cl)cc1,3.7065,0.0348,0.7258
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,47.2089,43.8203,29.5063
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,1.6038,0.4479,4.405
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,0.6516,4.6184,9.4639
c1ccc2[nH]cnc2c1,6.6725,3.8565,3.9287
CCCCCCCC/C=C\CCCCCCCC(=O)O,7.0132,2.902,8.9286
CCCCCc1cc(O)cc(O)c1,32.0508,36.2894,43.9641
CCOc1ccc(N)cc1,7.5778,3.6261,5.3959
Cc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C(C)(C)O,14.5777,38.3068,25.4627
CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnccn2)cc1Cl,83.1821,84.9043,78.3157
CC(C)(C)c1ccc(N)cc1,23.3957,12.0318,16.6026
Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,16.3378,20.9253,28.3476
CCCCOc1ccc(N)cc1,10.2953,13.5199,2.1134
CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,31.1871,39.7495,44.1651
CCCCCCCCCCCCc1ccccc1O,4.4068,10.5591,12.8384
NCc1cccc(CN)c1,81.0221,18.8326,43.2171
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,2.5187,5.8667,13.2573
C=CC(C)(CCC=C(C)C)OC=O,1.906,47.7992,14.8147
CCCCCCCC/C=C/CCCCCCCC1=NCCN1CCO,27.2095,24.0635,24.9354
CCN(CCN)c1cccc(C)c1,18.2039,18.5854,23.4673
Cc1ccc2oc(CN(Cc3ccccc3)C(=O)Nc3c(F)cc(F)cc3F)c(-c3ccc(Cl)cc3)c2c1,56.4364,45.8473,42.9724
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,44.083,43.6617,52.7974
CCN(CC)C(=O)c1cc(S(=O)(=O)Cc2ccccc2)c(N2CCC(c3ccccc3)CC2)cc1N(CC)CCN(C)C.O=C(O)C(F)(F)F,91.9278,92.2955,83.9332
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,91.1647,96.3012,94.0178
CC(C)(c1ccccc1)c1ccc(Nc2ccc(C(C)(C)c3ccccc3)cc2)cc1,16.874,17.9176,14.9751
CCCC[Sn](CCCC)(CCCC)OC(=O)c1ccccc1,9.8711,14.8388,6.8668
c1cc(C(c2ccc(OCC3CO3)cc2)C(c2ccc(OCC3CO3)cc2)c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,6.401,6.2566,0.1981
CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,5.2853,7.7222,6.8596
O=C(O)c1cccc(N(Cc2cccnc2)c2ccc(OC(F)F)c(OC(F)F)c2)c1,21.3687,19.5874,30.7245
COc1ccc(-n2nc(C(F)F)cc2-c2ccc(S(C)=O)cc2)cc1,11.9131,27.5367,21.9021
CC1=CC[C@@H]2C[C@H]1C2(C)C,82.6775,74.1586,80.2885
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,66.4066,74.2518,61.7877
CO[C@@H]1[C@H](OC(=O)NC(=O)CCl)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,46.5366,56.8075,63.5726
CCCc1ccc(N)cc1,10.7675,9.0148,17.0245
Cc1occc1C(=O)Nc1ccc(C(=O)N2CCC(F)(F)/C(=C\C(=O)N3CCC(N4CCCCC4)CC3)c3ccccc32)cc1.Cc1occc1C(=O)Nc1ccc(C(=O)N2CCC(F)(F)/C(=C\C(=O)N3CCC(N4CCCCC4)CC3)c3ccccc32)cc1.O=C(O)/C=C/C(=O)O,82.0548,88.5824,89.576
C/C=C/C(=O)CC,15.6856,18.7663,16.8355
NC(=NCCCCCCN=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(\N)Nc1ccc(Cl)cc1,32.3595,21.5382,9.9951
CCCCc1ccc(N)cc1,21.4067,22.4677,21.0349
Nc1cccnc1,0.1222,3.6107,7.7358
Cc1cc(C)c(C(=O)O)c(C)c1,0.678,4.8242,15.6436
CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,7.9785,1.5129,7.7123
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,29.5018,29.793,27.039
CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,0.0792,4.7486,3.2784
O=C(Nc1ccccc1SSc1ccccc1NC(=O)c1ccccc1)c1ccccc1,69.4082,65.2119,73.9961
CCCCCCCO,21.1523,11.0157,0.0434
CCCCCCCC/C=C/CCCCCCCC(=O)OCCOCC(OCCO)C1OC(OCCO)CC1OCCO,11.8446,5.264,6.1732
CCCCCCCC/C=C\CCCCCCCC(=O)OCCO,12.7473,7.69,21.2022
CC(=O)C1=C(C)[C@@H]2C[C@@]3(C1)[C@H](C)CC[C@H]3C2(C)C,23.8028,14.7715,19.458
COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl,28.7219,23.3922,39.3336
CCCCC(CC)COC(=O)CS,10.9086,7.6097,12.5378
CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,28.0906,17.2804,26.8099
O=C(c1ccc(O)cc1)c1ccc(O)cc1O,22.8002,26.7217,32.2304
CCCCCCOc1ccc(N)cc1,26.302,29.6505,39.0945
CC1=CC2C3CC(C=C3C)C2C1,36.7233,36.0102,49.2432
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,14.433,18.6262,18.9115
O=C(O)/C=C/C(=O)O.O=C1c2ccccc2C(=O)N1CCc1noc(-c2ccc(CN3CCCCCC3)s2)n1,73.8631,76.5675,79.592
COc1ccc(Nc2ccccc2)c(C)c1,2.3532,5.4289,13.1235
Cc1[nH]cnc1C[C@H]1CCc2c(C)c3ccccc3n2C1=O.Cl,73.8745,73.5883,73.1758
COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC=C1C=C(C(C)C)CC[C@@H]12,5.4418,7.2209,13.9632
C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,85.7439,81.305,66.6435
Cc1[nH]nc2c1N=C(c1ccccc1Cl)c1cc([N+](=O)[O-])ccc1N2,66.8554,72.4386,76.0278
COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C,28.514,27.0015,27.6601
C=CC(=O)NC(C)(C)CS(=O)(=O)O,1.1838,0.2122,1.4038
CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1,22.9655,20.2031,19.955
C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,82.0756,81.2349,87.2681
COc1ccc(N)c(C)c1,3.3048,4.4989,11.1249
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,6.3361,7.5257,2.7027
O=S(=O)(O)O.Oc1cccc2cccnc12.Oc1cccc2cccnc12,9.9408,4.3113,48.9166
CC(C)(Cl)Cl,1.8427,1.4906,5.3937
CCCCCc1ccco1,11.2091,10.1671,34.8027
O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,0.2074,3.4768,22.7191
CCCCCCCC/C=C\CCCCCCCC(=O)OC(CO)CO,33.1824,23.0314,39.3484
CCn1c2ccccc2c2cc(N)ccc21,21.8293,31.346,49.1783
CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N,81.8955,86.5569,82.6171
CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC,12.4484,11.1516,23.5046
CCc1cccc(C)c1N,1.413,1.3834,0.873
CCCCc1nc2cccnc2n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[Na+],4.7971,6.3457,13.5322
O=C1OC[C@H](Cc2cccc(O)c2)[C@H]1Cc1cccc(O)c1,28.1705,31.5122,43.6806
CC(C)(C)c1ccc(S)cc1,3.503,6.5028,8.1971
O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,5.6614,7.8029,5.4367
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,72.1962,75.4396,79.2787
OC1CCCC1,1.3382,3.3007,3.2561
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.Cl.O.O,12.248,9.2316,14.0439
CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,8.4204,4.4928,13.0548
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,55.2561,60.6755,62.9115
Nc1cc(Cl)cc(Cl)c1,3.4728,7.6625,10.3077
O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,11.4762,11.9812,19.5541
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,40.2879,43.645,39.7796
O=C(CCCCCCCCc1cccnc1)N1CCC(C=C(c2ccccc2)c2ccccc2)CC1,72.5133,74.8868,76.1888
Cc1ccc(O)c(-n2nc3ccccc3n2)c1,17.971,16.9919,11.9015
Cl.N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,45.271,44.2605,55.9733
CCCC[Sn](Cl)(Cl)Cl,2.2799,3.9894,1.8684
CCCN(C1CCN(C(=O)C2CCNCC2)CC1)[C@@H]1CCc2ccc(OC)cc2C1,13.6444,1.8212,10.3395
CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,7.6071,10.2637,14.7528
CSSc1ccoc1C,3.7025,2.683,0.5082
O=C1c2ccccc2C(=O)N1SC1CCCCC1,1.6361,0.6283,6.7139
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O,88.0769,93.1337,81.325
Oc1ccccc1Cc1ccccc1O,2.897,5.3794,0.2506
Cc1cc(F)ccc1-c1cc(N2CC[C@@H](O)[C@H]2CO)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,69.9411,72.8789,74.2375
CCCCCCCCC=O,3.2233,1.0631,0.4708
CC/C(=C\C(=N/O)C(N)=O)C(C)[N+](=O)[O-],2.2333,0.4721,0.7773
CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,16.9179,22.4232,26.4919
C/C(=C\c1ccccc1)[N+](=O)[O-],7.9689,8.7352,3.2331
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,1.2883,3.3848,7.4342
Cl.N#Cc1ccc(C2CCCc3cncn32)cc1,71.7109,67.7726,76.6101
N#CC1(N=NC2(C#N)CCCCC2)CCCCC1,28.8673,25.8058,23.913
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,40.2278,56.9631,56.451
C=C/C(C)=C/C/C=C(\C)CCC=C(C)C,28.4395,15.7329,37.377
CC/C=C\CCOC(=O)CC,8.817,2.2808,18.0905
CCC(=O)C1CC(C(C)C)CC=C1C,6.0568,3.0586,5.5882
Cc1ccc(C(C)NC(=O)[C@@H](NC(=O)OC(C)C)C(C)C)cc1,70.9424,73.8388,72.2328
O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,43.0525,43.2777,52.395
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,2.1351,4.9929,0.2147
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,5.4724,17.1856,16.0951
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,25.3059,11.0462,2.0358
CCCCCCCC[Si](OCC)(OCC)OCC,2.7259,1.0087,0.4114
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,6.1891,2.5571,10.5539
C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,58.6478,65.1346,51.6439
CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,10.5757,12.5071,0.4202
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,8.1016,1.8951,8.7639
CCO/N=C(\CC)C1=C(O)CC(c2c(C)cc(C)cc2C)CC1=O,7.8491,2.7917,2.3695
CN(C)c1ccc(N=NS(=O)(=O)[O-])cc1.[Na+],64.7549,47.0662,61.6973
Nc1ccc(Sc2ccc(N)cc2)cc1,63.3651,56.185,23.8531
O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,18.736,15.4524,9.2101
COCCOCCO,10.9823,1.6703,50.0712
c1ccc2c(c1)Nc1ccccc1S2,31.0708,39.9651,22.4682
Nc1ccccc1N,25.5688,24.2082,18.4362
S=c1[nH]c2ccccc2s1,11.1444,4.4677,13.9228
CC(C)C(C)(C)C(C)(C)C(C)(C)S,5.5508,4.0461,1.4424
Nc1ccc(N=Nc2ccccc2)cc1,43.6546,46.7696,31.1704
NCCO,4.3189,0.129,1.9033
Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,12.309,7.2306,11.6596
O=C(O)c1cc(-c2ccccc2)nc2ccccc12,5.3413,12.4368,14.7665
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,9.2645,16.0368,1.1434
O=[N+]([O-])c1c2ccccc2cc2ccccc12,6.1983,3.752,0.8755
Nc1ccc(N)c([N+](=O)[O-])c1,65.7392,56.1875,54.2745
Nc1ccc(O)c([N+](=O)[O-])c1,20.3091,13.2122,6.1167
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,45.5693,51.9042,44.5503
Nc1ccc(Cl)cc1,0.4352,6.0374,1.2453
Cc1ccc(N)cc1O,31.9747,11.383,3.9875
Nc1ccc(Cl)cc1N,47.1095,44.9988,36.0286
Nc1cccc2c(N)cccc12,84.2147,78.8334,69.559
O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,14.6936,6.8988,2.754
CC1(C)CC/C(=C/c2ccc(Cl)cc2)C1(O)Cn1cncn1,89.0153,83.4332,88.9018
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,84.4346,84.0865,82.6106
COc1nn(CSP(=S)(OC)OC)c(=O)s1,60.3952,61.6802,50.2791
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,18.9374,27.0134,16.8636
CCCC(=O)c1cc(O)c(O)cc1O,2.0547,5.3326,5.6561
OCc1c[nH]c2ccccc12,77.7536,63.3061,70.5139
S=P(N1CC1)(N1CC1)N1CC1,13.5737,19.8042,10.8047
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,8.4273,0.1336,44.5923
CCN(CC)C(=S)SSC(=S)N(CC)CC,49.0049,49.9079,50.6787
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,59.1038,65.8212,61.3093
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,78.2569,79.6037,77.4636
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],24.6114,30.311,22.0704
CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,9.1639,9.3934,6.0339
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,67.1056,57.719,55.6426
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,20.9487,29.6853,12.5216
CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,95.1882,96.0744,89.7431
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,18.3121,21.7533,18.8246
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,34.157,27.5654,37.0489
CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O.Cl,28.8038,34.1565,37.986
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,33.248,27.013,32.249
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,52.8338,45.1655,51.7981
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,10.188,5.9985,6.8218
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)[O-])cc1.[Na+],25.9933,23.2325,25.7317
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,53.5174,50.4206,37.8945
CN=C(NC#N)NCCSCc1nc[nH]c1C,9.3492,3.4926,0.0301
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,37.3442,38.0341,36.8075
CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,81.5615,78.678,84.4237
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,73.3484,71.0036,65.5323
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,13.8339,7.9793,9.1013
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,74.8887,72.3031,73.8488
C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,76.7604,74.2826,71.6329
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,69.4699,62.2841,64.7238
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,16.2539,14.6348,17.8126
COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,2.7164,6.2364,9.6499
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,30.1002,18.5068,24.889
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,7.0553,1.9438,7.6241
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,26.0583,24.201,45.5214
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Fe+3].[Na+],5.9528,2.6645,0.7842
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,8.9901,2.1221,0.664
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,10.3062,13.5723,23.4933
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,18.642,15.4468,17.6843
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,61.3249,55.6871,55.4546
Clc1ccccc1CN1CCc2sccc2C1,5.9681,8.8458,21.758
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,82.6164,81.4156,81.7241
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,30.0543,27.3579,26.0332
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,28.6198,29.267,23.4067
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,11.094,10.2781,7.4265
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,8.9186,7.5556,7.1295
CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,71.0282,75.3927,78.8066
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,55.932,58.2319,57.6514
CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1.Cl,5.7421,4.8869,10.8134
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,56.633,55.2223,58.2445
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,1.295,0.3538,6.0069
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,7.6488,14.6721,12.2826
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,58.3716,54.8833,43.4483
CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O.[Na+],44.7425,41.6681,37.5267
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C.[Na+],27.1944,16.9818,17.9432
CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,90.1856,89.8151,87.929
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,92.3745,87.6811,85.0814
NC(=NCCCCCCN=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(\N)Nc1ccc(Cl)cc1,8.9178,8.0956,9.1817
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN.CS(=O)(=O)O,3.5884,5.944,7.5237
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,60.3315,53.9764,53.5959
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,65.3725,67.3158,66.6767
Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,21.7753,18.8618,21.3722
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,11.3014,5.4552,2.4783
CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,29.6843,24.4922,16.5047
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,34.263,33.7229,34.7157
CCN(CC)C(=S)SSC(=S)N(CC)CC,30.8142,29.2607,35.646
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl,1.8506,22.9019,0.8637
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,76.4316,82.5591,87.6137
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,1.4449,4.1533,1.3187
CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,63.1072,60.6557,64.8838
CNCCCC12CCC(c3ccccc31)c1ccccc12,78.4102,71.3205,73.7068
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,51.9776,52.9973,44.9101
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,68.4139,63.8223,67.2738
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],50.0316,49.0197,50.3328
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,92.1485,88.9959,92.9057
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,18.9512,8.3906,12.4063
C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,87.5753,83.0039,85.3015
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,6.9204,7.6882,7.2147
Cl.OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,9.1443,11.0973,2.7543
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,96.0497,92.4883,95.796
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,58.2369,57.8441,56.0619
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,0.6,3.3001,10.5271
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,66.0406,60.886,58.4767
