,Canonical_Smiles,Inhibition
3408,O=S(=O)(Nc1ncc(F)cn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1N1CCOCC1,3.0
3409,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3cccnn3)ccc21,8.0
3410,Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ncc(F)cn4)ccc32)co1,3.0
3418,CNCc1cc(-c2cccnc2F)n(S(=O)(=O)c2cccnc2)c1,4.2
3419,COc1c2ccoc2c(OCC=C(C)C)c2oc(=O)ccc12,12.0
3420,Cc1c(N2CCN(Cc3cccc(C(=O)NCC(=O)O)c3)CC2)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F,74.0
3430,O=C1c2ccccc2C(Cc2ccnnc2)(Cc2c(F)cncc2F)c2ccccc21,90.0
3438,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CNCCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,99.0
3452,Fc1ccc2c(c1)c1c(n2CCCOc2ccc(Cl)cc2)CCNC1,5.0
3456,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,42.0
3457,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3)cc3nc(Nc4c(Cl)cncc4Cl)[nH]c23)O1,87.0
3460,Cn1c(=O)n(CC(C)(C)C)c2ccc(N3C[C@@H]4CC[C@H]3CN4C(=O)c3ccon3)nc21,73.0
3461,Cn1c(=O)n(CC(C)(C)C)c2ccc(C3CCN(C(=O)c4ccon4)CC3)nc21,7.0
3466,Cl.Fc1cc(F)c2nc(N3CCNCC3COc3cccnc3)sc2c1,83.0
3472,O=C(/C=C/c1ccc2c(ccn2S(=O)(=O)c2ccccc2)c1)NO,65.0
3482,Cc1ncsc1CCOc1ccc(-c2ccn[nH]2)cc1,32.0
3483,COc1ccc(NC(=O)N2CCNCC2COc2cccnc2)cc1.Cl,7.0
3484,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CNC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,74.0
3485,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,33.9
3489,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,95.34
3491,O=C(NCCNC(=O)c1ccc(-c2ccccc2)cc1)c1ccc(O[C@H]2C3CC4CC2C[C@](C(=O)O)(C4)C3)cc1,10.9
3496,COCCOCOc1ccc(-c2nc(-c3ccnc(C)c3)n[nH]2)cc1C#N,16.5
3501,COC(=O)N[C@H](C(=O)NNC[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,95.0
3503,CCCN(CCCNc1ccnc2cc(Cl)ccc12)CC1CC1,100.0
3504,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(CN2CCN(C)C2=O)cc1,20.0
3505,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(CN2CCC(=O)CC2)cc1,51.0
3507,Cc1ccc2c(c1)CC(C)N2C(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C,9.0
3509,CCC(c1ccc(-c2cscc2C)cc1F)n1ccnc1,97.0
3510,CC(c1ccc(-c2ccsc2)cc1)n1ccnc1,94.0
3511,COC(=O)C(CCCNC(=N)N)NC(=O)COc1cc2oc3cc(OCC(=O)NC(CCCNC(=N)N)C(=O)OC)c(OC)c(CC=C(C)C)c3c(=O)c2c(O)c1CC=C(C)C,36.0
3512,CCN(CC)CCCCOc1cc2oc3cc(OCCCCN(CC)CC)c(OC)c(CC=C(C)C)c3c(=O)c2c(O)c1CC=C(C)C,12.0
3515,COc1ccc2c(n1)C1(CO2)C(=O)N(Cc2ccc3c(c2)OCCO3)c2ccccc21,63.0
3516,N#Cc1cc2c(cc1F)OCC21C(=O)N(Cc2ncccc2C(F)(F)F)c2ccccc21,10.0
3521,CCOc1nn2c(c1S(=O)(=O)N1C[C@H](CCC(=O)O)Oc3ccc(/C=C(\C)c4c(F)cccc4Cl)cc31)CCCC2,19.0
3522,O=C(O)CC[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3cc(F)ccc3Cl)ccc2O1,15.0
3525,CNCc1cn(S(=O)(=O)c2cncc(F)c2)c(-c2cccnc2F)c1F,27.0
3526,CNCc1cn(S(=O)(=O)c2cc(OC)ccn2)c(-c2cccnc2F)c1F,19.0
3527,CC1(C)Oc2cc(-c3cccc(C(F)(F)F)c3)ccc2-c2[nH]c(-c3c(F)cccc3Cl)nc21,37.0
3528,CCCc1oc(CCC(=O)O)c(C(=O)O)c1CCC,0.0
3529,CCCc1oc(C(=O)O)c(C)c1C,0.0
3531,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)N[C@@H]5CCCC[C@H]5N)cc4c(=O)c3c2)cn1,30.0
3534,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,16.5
3535,O=C(O)CC[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3cc(F)cc(OC(F)F)c3)ccc2O1,5.0
3536,O=C(O)C1(C[C@H]2CN(S(=O)(=O)c3cccc(C(F)(F)F)c3)c3cc(-c4cccc(Cl)c4F)ccc3O2)CCOCC1,36.0
3539,CCCCCN1C(=O)C2(COc3cc(F)c(F)cc32)c2ccccc21,50.0
3544,Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1,44.8
3546,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cc(F)ccc2F)cc1F,74.0
3547,Cc1cc2c(cc1C)C1(CO2)C(=O)N(Cc2ccccn2)c2ccccc21,43.0
3553,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3ncccn3)ccc21,6.0
3554,Cc1ccc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ccncn4)ccc32)cn1,47.0
3555,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,28.0
3556,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3cc(F)ccn3)ccc21,23.0
3557,O=S(=O)(Nc1ncccn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)nc1,14.0
3558,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)C2CCCCC2)cc1,12.0
3559,CCCC(=O)NCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,33.0
3560,COc1cc(-c2n[nH]c(-c3ccc(OCC(C)C)c([N+](=O)[O-])c3)n2)ccn1,6.4
3565,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,95.0
3588,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3cccc(Cl)c3)c2c(=O)[nH]1,41.0
3591,CC1(C)Cc2c(c(C(=O)Nc3ccccc3C(F)(F)F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,17.0
3592,CC1(C)Cc2c(c(C(=O)Nc3cc(C4CC4)ccc3F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,21.0
3593,Clc1cc2nc(CNc3nc(N4CCOCC4)nc4c3ncn4-c3cccnc3)[nH]c2cc1Cl,88.0
3594,CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)Nc2ccccc2)C1,18.0
3596,CCC(C)(C)c1ccc(OCCCCCCCN2CCCCCC2)cc1,38.0
3597,CCC(C)(C)c1ccc(OCCCCN2CCCCCC2)cc1,5.0
3599,COc1cccc(/C=C/C(=O)c2cc(OC)ccc2O)c1,14.3
3601,COc1c2ccoc2cc2oc(=O)ccc12,3.0
3604,Cc1cc(C)cc(NC(=O)c2cccnc2SCc2ccnc(N)c2)c1,21.0
3618,CC(C)[C@@H](Nc1ccc(CNC(=O)[C@@H]2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O.Cl,3.5
3621,CCNC(=O)C1CCN(c2cncnc2-c2ccccc2)CC1,42.0
3623,Cc1cc(S(=O)(=O)Nc2ccncn2)c(F)cc1O[C@H]1CCCC[C@@H]1c1ccnn1C,52.7
3624,Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl,53.3
3628,Cc1cc2c(o1)c(C(=O)Nc1cccc(C(F)(F)F)c1)cc1nc(Nc3c(Cl)cccc3Cl)[nH]c12,15.0
3630,O=C(Nc1ccc(C#CC2CC2)c(F)c1)c1cc2nc(Nc3c(F)cccc3Cl)[nH]c2c2c1OCCO2,12.64
3633,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cccc(F)c2)cc1F,60.0
3644,CNC(C)(C)C(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,25.0
3647,Cc1cc(Nc2nc(NCc3ccc(F)cc3F)nc3c2cnn3C2CCN(C(=O)C3CCN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)n[nH]1,20.4
3649,COc1cc(C(=O)NC2CCNCC2)ccc1Nc1nc(Nc2ccccc2P(C)(C)=O)c2cc[nH]c2n1,10.5
3651,CCN(CC)CCOc1cc2oc3cc(OCCN(CC)CC)c(OC)c(CC=C(C)C)c3c(=O)c2c(O)c1CC=C(C)C,20.0
3657,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,100.0
3658,N[C@@H](CC(=O)N1CCN(c2ccc(F)cc2F)CC1)Cc1cc(F)c(F)cc1F,100.0
3661,CCN(CC)CCCC(C)Nc1ccnc2cc(C(F)(F)F)ccc12,100.0
3662,CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1cccc2c1OCO2,84.0
3666,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,18.6
3667,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)OCc2ccccn2)cc1,38.0
3669,COc1cc2ccccc2cc1C(=O)NC(=S)Nc1ccc(-c2nnco2)cc1,16.0
3670,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,8.4
3673,NC(=O)c1sc2nccc(Oc3ccccc3)c2c1N,9.0
3675,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)C1CCCCC1,77.0
3676,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(C#Cc2ccccc2)cc1F,28.0
3677,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(F)c(F)c2)cc1F,54.0
3678,CC(C)COc1ccc(-c2n[nH]c(-c3ccncc3)n2)cc1[N+](=O)[O-],80.9
3679,CCCCc1nc(C)c(Cc2nc(C(C)(C)C)no2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,64.0
3680,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,11.0
3683,O=C(NCc1cccc(OCCSc2nc[nH]n2)c1)c1nc2ccccc2c(=O)[nH]1,49.0
3684,O=C(NCc1cccc(OCCCOc2nc[nH]n2)c1)c1nc2scc(-c3ccccc3F)c2c(=O)[nH]1,63.0
3685,Cc1cc(-c2nc(-c3ccc(OCC(C)C)c([N+](=O)[O-])c3)n[nH]2)ccn1,7.7
3687,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cc(F)ccc2F)cc1F,58.0
3688,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(Br)cc1F,94.0
3689,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc2ccccc2c1,95.0
3690,O=C(CCc1ccccc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1,99.0
3695,CS(=O)(=O)Nc1cccc(-c2csc3cnc(Nc4ccc(N5CCC(O)CC5)cc4)nc23)c1,57.9
3707,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,7.0
3714,Nc1nc(N)c2nc(C(=O)NCc3ccccc3)cnc2n1,8.0
3715,Nc1nc(N)c2nc(CNc3ccc(C(=O)c4ccccc4)cc3)cnc2n1,17.0
3716,CC(=O)c1ccc2c(c1)c1cc(C(C)=O)ccc1n2CCN1CCC1,6.3
3720,N[C@@H](Cc1ccc(Cl)cc1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1,42.0
3721,O=c1[nH]c([C@@H]2CNC[C@H]2c2ccccc2)nc2ccc(-c3cn[nH]c3)cc12,19.0
3725,COc1cccc(C(=O)N[C@H]2C[C@@](N)(C(=O)O)[C@@H]3[C@@H](C(=O)O)[C@@H]32)c1,3.6
3728,CCCCCc1oc(CCC(=O)O)c(C(=O)O)c1C,3.0
3729,O=C(NCc1cccc(OCCCOc2nc[nH]n2)c1)c1nc2scc(-c3ccccc3Cl)c2c(=O)[nH]1,52.0
3732,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3ccc(F)c(C(F)(F)F)c3)c3c(c21)OCCO3,15.38
3733,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cn2ccnc2)cc1,82.0
3737,CC(C)C(=O)NCc1cnc(C(F)F)c(C(=O)Nc2ncc(-c3ccc(Cl)cc3)[nH]2)c1,22.0
3740,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,7.96
3744,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,100.0
3751,Cc1c(C(=O)Nc2ccc3ccccc3n2)sc2c(-c3ccncc3)cccc12,1.0
3754,CCOc1ccc2c(=O)c(O)c(-c3csc4ccccc34)oc2c1,11.52
3761,Clc1ccc(OCCCCCCN2CCCCCC2)cc1,23.0
3763,Cc1c(N2CCN(Cc3cccc([N+](=O)[O-])c3)CC2)c(=O)n(C[C@H](N)c2ccccc2OCC(=O)O)c(=O)n1Cc1c(F)cccc1C(F)(F)F,30.0
3764,Cc1c(N2CCN(Cc3cccc([N+](=O)[O-])c3)CC2)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F,89.0
3771,O=C(c1cc2n(n1)CCN(Cc1ccc(Cl)c(Cl)c1)C2=O)N1CCCCC1,16.0
3772,O=C(c1cc2c(=O)n(Cc3ccc(Cl)c(Cl)c3)ccn2n1)N1CCCCC1,0.0
3777,O=S(=O)(Nc1ncc(Cl)s1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F,11.0
3782,CNC(=O)c1cnc2[nH]ccc2c1N[C@H]1CCN(Cc2ccc(C(F)(F)F)cc2)[C@@H](C)C1,89.6
3784,CN(C)CCOc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1,17.0
3785,Cl.NCC(=O)N(Cc1cccnc1)c1cc(F)cc(-c2nc3ccccc3s2)c1,85.8
3787,COC(=O)CCNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2,68.0
3788,COC(=O)CCCNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2,34.9
3790,CCN(Cc1c[nH]cn1)c1ccc(-c2nc3ccccc3s2)cc1,80.0
3791,CN1CCCC(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccncc2)C1.Cl,54.0
3792,O=C(NCc1cccc(OCCCOc2nc[nH]n2)c1)c1nc2scc(-c3cccc(Cl)c3)c2c(=O)[nH]1,61.0
3794,COc1cc(-c2nc3ccccc3c(=O)[nH]2)ccc1OS(C)(=O)=O,3.2
3795,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccccc2)cc1,92.0
3797,CCOC(=O)COc1ccc(NC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,6.9
3799,CC(O)c1cn2c(N3CCN(C(=O)CCS(=O)(=O)c4ccc5cc(Cl)ccc5c4)CC3)cccc2n1,23.0
3801,Cc1cc(-c2n[nH]c(-c3ccc(OCC(C)C)c([N+](=O)[O-])c3)n2)cc(Cl)n1,10.9
3802,CC(C)COc1ccc(-c2nc(-c3cccnc3)n[nH]2)cc1[N+](=O)[O-],18.2
3805,CCNCC(=O)N=S(C)(=O)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,27.0
3820,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cn2cccn2)cc1,16.0
3821,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(CN2C(=O)N(C)C(C)(C)C2=O)cc1,20.0
3822,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(C(=O)c2nccn2C)cc1,14.0
3823,N#CCc1ccccc1C#Cc1ccc(CCC(=O)O)cc1,8.0
3826,CCOC(=O)C1=C(C)NC(=O)NC1c1ccsc1,12.0
3837,Cc1cc(-c2nc(-c3ccc(OCC(C)C)c(C#N)c3)n[nH]2)ccn1,16.8
3839,NC(=O)c1sc2nccc(OC3CCOCC3)c2c1N,2.0
3843,CCCc1oc(CCC(=O)O)c(C(=O)O)c1C,0.0
3844,O=C(NCc1ccncc1)Nc1ccc2cc(-c3ccccc3)nn2c1,53.0
3848,NC(=O)c1ccc(C(=O)N2CCC(N(C3CC3)S(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)c(C(F)(F)F)c1,61.0
3849,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)N1CCC(N(C2CC2)S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,78.0
3851,Cc1cc(Oc2ccc(CCCC(=O)N(C)C)cc2Cl)c2c(N)c(C(N)=O)sc2n1,40.0
3852,CC(C)Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,81.8
3853,Cc1ncsc1CCOc1ccc(-c2ccn[nH]2)cc1,1.4
3855,C[C@H](C(=O)NCc1ccccc1)N1C(=O)CCC1=O,100.0
3861,CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3cccc(Br)c3)cc2)CC1.Cl.Cl,60.1
3864,CC(=O)c1ccc2c(c1)c1cc(C(C)=O)ccc1n2CCNC(C)C,4.6
3865,CC(=O)c1ccc2c(c1)c1cc(C(C)=O)ccc1n2CCN1CCCN(C)CC1,6.4
3867,O=c1[nH]c(-c2cccc(NS(=O)(=O)c3cccs3)c2)cs1,17.0
3868,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc3c(c2)OCC(C)(C)COc2cc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)ccc2-3)[nH]1)C(C)C,0.0
3875,COC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1,0.0
3876,CCCOC(=O)C1CCN(C(=O)c2ccc(N(C)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,0.0
3877,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N2CCCCC2)cc1,0.0
3878,NC(=O)C1CCN(C(=O)Cc2ccc(N(CCCO)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,16.0
3880,COc1cnc(C(=O)Nc2ccc(F)c([C@]34CN(c5ncc(F)cn5)C[C@H]3CSC(N)=N4)c2)cn1,15.0
3887,N#Cc1ccc(N2CCN([C@H]3C=C(c4cc5ncccc5c(=O)[nH]4)CC3)CC2)cc1,23.0
3889,Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)c(F)c1,22.7
3890,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl,59.5
3891,Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1F,35.3
3892,COc1ccc2c(=O)c(O)c(-c3ccc4c(c3)OCO4)oc2c1,55.5
3901,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-c1nccs1,64.0
3902,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3cccc(F)n3)ccc21,21.0
3903,Cc1ccc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ncc(F)cn4)ccc32)cn1,7.0
3904,O=S(=O)(Nc1ncccn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)cn1,29.0
3906,CN1CC[C@@H](c2ccc(Cl)cc2)[C@H](COc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1,96.0
3912,CNC(=O)c1cnc2[nH]ccc2c1N[C@H]1CCN(Cc2ccc(Cl)cn2)[C@@H](C)C1,66.4
3915,O=C(NC12CC3CC(Cl)(CC(C1)c1ccccc13)C2)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,1.0
3916,CC12CC3CC(NC(=O)N[C@H]4CC[C@H](Oc5ccc(C(=O)O)cc5)CC4)(CC(C1)c1ccccc13)C2,14.0
3918,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6c(C)cnc6C)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,23.0
3921,CCN1CCN(c2ccc(Nc3ncc4scc(-c5cccc(NS(C)(=O)=O)c5)c4n3)cc2)CC1,71.9
3922,Fc1ccc(F)c(-n2cnc3c(NCc4nc5c(F)c(F)ccc5[nH]4)nc(N4CCOCC4)nc32)c1,64.0
3923,CCOc1ccc(C2CC(c3ccc(CN4CC(C(=O)[O-])C4)cc3)=NO2)cc1Cl.[Na+],69.6
3924,COC(=O)C1CCN(Cc2ccc(-n3cc(-c4ccc(C(C)(C)C)cc4)nn3)cc2)CC1,36.3
3926,Cc1n[nH]c(C)c1N1CCN(c2cc(C(=O)O)ccc2C(=O)O)CC1,19.6
3927,Cc1n[nH]c(C)c1N1CCN(c2cc(C(=O)O)ccc2C(F)(F)F)CC1,14.8
3928,CCCCCc1oc(CCC(=O)OC)c(C(=O)OC)c1C,59.0
3930,c1ccc(-c2n[nH]c(-c3ccncc3)n2)nc1,20.3
3935,Cc1c(N)cc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,46.0
3939,Cc1csc(NC(=O)[C@H](C)c2ccc(OS(=O)(=O)C(F)(F)F)cc2)n1,60.0
3940,C[C@@H](C(=O)Nc1nccs1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,52.0
3944,C/C(=C\c1ccc2c(c1)N(S(=O)(=O)c1cccc(C(F)(F)F)c1)C[C@H](CCC(=O)O)O2)c1c(Cl)cccc1Cl,6.0
3945,CC(C)(C[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3cc(F)ccc3F)ccc2O1)C(=O)O,28.0
3951,COc1cccc(CN(CCN2CCCCC2)C(=O)Nc2ccc(-c3cn[nH]c3)cc2)c1,61.0
3952,CCN(C(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C)c1ccc(C)cc1,28.0
3953,Cc1ccc2c(c1)CCN2C(=O)c1ccc2c(n1)N(C1CC1)C(C)C(=O)N2C,14.0
3954,Cc1ccc2c(c1)CC(C)N2C(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C,12.0
3955,CS(=O)(=O)c1ccc2c(c1)C(NCCOc1cc(F)ccc1F)CCS2(=O)=O.Cl,5.2
3957,Cc1ccc(-n2nc(C(=O)N3CCN(C)CC3)nc2-c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,12.0
3959,CCOCCOC[C@H]1CCCN(c2ccnc3sc(C(N)=O)c(N)c23)C1,10.0
3960,COC(=O)CCc1oc2c(c1C(=O)OC)CCCC2,48.0
3961,CC1(C)Cc2c(c(C(=O)Nc3cccc(C4CCCCC4)c3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,39.0
3974,CCOC(=O)c1ccc2c(c1)C(=O)c1nc3ccccc3c(=O)n1-2,5.0
3976,O=C(O)CC[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(/C=C/c3c(F)cccc3Cl)ccc2O1,33.0
3977,O=C(O)C1(C[C@H]2CN(S(=O)(=O)c3cccc(C(F)(F)F)c3)c3cc(-c4cc(F)ccc4F)ccc3O2)CCOCC1,5.0
3987,Cc1ccc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4cccc(F)n4)ccc32)cn1,13.0
3990,O=S(=O)(Nc1cccc(F)n1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1N1CCOCC1,3.0
3991,CC(C)(C)c1ccc(C(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)cc1.O=C(O)C(=O)O,13.0
3998,CN(C)CCOc1cc(-c2cn[nH]c2)c(F)cc1NC(=O)[C@H]1Cc2ccccc2CN1,18.0
4000,Cl.N[C@@H](CC(=O)N1CCCN(C(=O)Nc2ccc(C(=O)O)cc2)CC1)Cc1cc(F)c(F)cc1F,83.4
4003,O=C(O)CCNc1nc(-c2nccs2)cc(N2CCc3ccccc3CC2)n1,12.0
4008,CCc1cc(-n2ccnc2)ccc1-c1ccc(-c2nnn[nH]2)cc1,33.0
4018,O=C1c2cc(Br)ccc2-n2c1nc1ccncc1c2=O,14.0
4022,Cc1c(Br)cccc1C(=O)N1CCC[C@H](c2nc(-c3ccccc3)no2)C1,22.0
4023,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,8.1
4029,COc1cc(C(=O)NC(=N)Nc2ccc(C)c(NC(=O)c3ccc(CCc4ccccc4)cc3)c2)cc(OC)c1OC.Cl,89.0
4033,Cc1csc(-c2oc3ccc(C)cc3c(=O)c2O)c1,23.5
4034,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12,22.0
